Age,Gender,Academic_Level,Governorate,Avg_Daily_Usage_Hours,Most_Used_Platform,Affects_Academic_Performance,Sleep_Hours_Per_Night,Mental_Health_Score,Relationship_Status,Conflicts_Over_Social_Media,Addicted_Score,Sleep_Deficit,Usage_Age_Ratio,Recovery_Capacity,Psychosocial_Load,Lifestyle_Balance,Wellness_Ratio,Stress_Density
20,Female,Undergraduate,Cairo,6.6,WhatsApp,Yes,5.7,5,Single,4,9,2.3,0.32999999999999996,28.5,26.4,0.7500000000000001,3.75,0.6666666666666666
21,Female,Graduate,Alexandria,5.5,LinkedIn,Yes,6.8,6,In Relationship,3,6,1.2000000000000002,0.2619047619047619,40.8,16.5,1.0461538461538462,6.276923076923077,0.42857142857142855
19,Female,Graduate,Dakahlia,5.7,TikTok,Yes,7.0,5,Single,4,7,1.0,0.3,35.0,22.8,1.044776119402985,5.223880597014925,0.6666666666666666
23,Female,Graduate,Sharqia,6.1,Instagram,Yes,5.0,6,Single,3,7,3.0,0.2652173913043478,30.0,18.299999999999997,0.7042253521126761,4.225352112676057,0.42857142857142855
19,Male,Undergraduate,Aswan,3.2,Instagram,No,7.3,7,In Relationship,2,5,0.7000000000000002,0.16842105263157894,51.1,6.4,1.738095238095238,12.166666666666666,0.25
20,Male,Undergraduate,Port Said,4.1,TikTok,Yes,7.4,6,Complicated,2,7,0.5999999999999996,0.205,44.400000000000006,8.2,1.450980392156863,8.705882352941178,0.2857142857142857
22,Male,Graduate,Alexandria,3.5,Instagram,No,7.8,7,In Relationship,2,4,0.20000000000000018,0.1590909090909091,54.6,7.0,1.7333333333333334,12.133333333333333,0.25
20,Female,Undergraduate,Assiut,3.4,TikTok,No,6.8,7,In Relationship,3,5,1.2000000000000002,0.16999999999999998,47.6,10.2,1.5454545454545452,10.818181818181818,0.375
20,Male,Undergraduate,Suez,4.2,Facebook,Yes,6.4,7,Single,2,7,1.5999999999999996,0.21000000000000002,44.800000000000004,8.4,1.2307692307692308,8.615384615384617,0.25
21,Female,High School,Monufia,4.9,WhatsApp,Yes,6.6,5,Complicated,4,7,1.4000000000000004,0.23333333333333334,33.0,19.6,1.11864406779661,5.59322033898305,0.6666666666666666
20,Female,Graduate,Fayoum,3.9,Facebook,Yes,7.7,7,Single,3,6,0.2999999999999998,0.195,53.9,11.7,1.5714285714285714,10.999999999999998,0.375
19,Female,Undergraduate,Luxor,5.6,Facebook,Yes,5.4,6,Single,3,7,2.5999999999999996,0.29473684210526313,32.400000000000006,16.799999999999997,0.8181818181818182,4.90909090909091,0.42857142857142855
20,Male,High School,Ismailia,6.7,Instagram,Yes,4.8,5,In Relationship,4,8,3.2,0.335,24.0,26.8,0.6233766233766234,3.116883116883117,0.6666666666666666
20,Male,Graduate,Giza,6.9,Instagram,Yes,4.8,4,Single,4,9,3.2,0.34500000000000003,19.2,27.6,0.6075949367088607,2.4303797468354427,0.8
18,Male,Undergraduate,Assiut,5.8,Instagram,Yes,7.6,6,Single,3,7,0.40000000000000036,0.3222222222222222,45.599999999999994,17.4,1.1176470588235294,6.705882352941176,0.42857142857142855
19,Male,Undergraduate,Fayoum,7.1,TikTok,Yes,5.2,5,In Relationship,4,9,2.8,0.3736842105263158,26.0,28.4,0.6419753086419754,3.2098765432098766,0.6666666666666666
21,Male,Graduate,Qalyubia,4.3,Instagram,Yes,6.7,6,Single,3,8,1.2999999999999998,0.20476190476190476,40.2,12.899999999999999,1.2641509433962266,7.584905660377359,0.42857142857142855
22,Female,Undergraduate,Sharqia,4.0,Instagram,No,7.3,7,In Relationship,2,5,0.7000000000000002,0.18181818181818182,51.1,8.0,1.46,10.22,0.25
19,Male,Graduate,Sharqia,6.4,TikTok,Yes,6.8,5,In Relationship,4,8,1.2000000000000002,0.3368421052631579,34.0,25.6,0.9189189189189189,4.594594594594595,0.6666666666666666
20,Female,Graduate,Gharbia,4.3,WhatsApp,No,7.9,7,Single,3,5,0.09999999999999964,0.215,55.300000000000004,12.899999999999999,1.4905660377358492,10.433962264150944,0.375
21,Female,Undergraduate,Alexandria,4.6,Instagram,Yes,7.0,6,In Relationship,2,7,1.0,0.21904761904761902,42.0,9.2,1.25,7.500000000000001,0.2857142857142857
20,Male,Graduate,Cairo,3.8,VKontakte,No,7.8,8,Single,1,4,0.20000000000000018,0.19,62.4,3.8,1.625,13.0,0.1111111111111111
19,Male,Undergraduate,Cairo,3.2,TikTok,No,7.5,7,Single,2,5,0.5,0.16842105263157894,52.5,6.4,1.7857142857142856,12.5,0.25
20,Male,Graduate,Luxor,5.4,TikTok,Yes,6.7,7,Single,3,7,1.2999999999999998,0.27,46.9,16.200000000000003,1.046875,7.328124999999999,0.375
21,Male,Undergraduate,Cairo,4.0,TikTok,Yes,7.3,6,Single,2,7,0.7000000000000002,0.19047619047619047,43.8,8.0,1.46,8.76,0.2857142857142857
21,Female,Graduate,Monufia,6.6,Instagram,Yes,6.6,5,Single,4,8,1.4000000000000004,0.3142857142857143,33.0,26.4,0.868421052631579,4.342105263157895,0.6666666666666666
19,Female,Graduate,Minya,5.0,Instagram,Yes,7.3,6,In Relationship,3,7,0.7000000000000002,0.2631578947368421,43.8,15.0,1.2166666666666666,7.3,0.42857142857142855
21,Female,Graduate,Monufia,3.7,Instagram,No,6.8,7,Single,2,5,1.2000000000000002,0.1761904761904762,47.6,7.4,1.4468085106382977,10.127659574468085,0.25
20,Female,Undergraduate,Suez,6.5,VKontakte,Yes,5.8,5,Single,3,8,2.2,0.325,29.0,19.5,0.7733333333333333,3.8666666666666667,0.5
23,Female,Undergraduate,Alexandria,4.6,LinkedIn,Yes,7.4,6,In Relationship,4,7,0.5999999999999996,0.19999999999999998,44.400000000000006,18.4,1.3214285714285716,7.92857142857143,0.5714285714285714
21,Male,Undergraduate,Sharqia,5.7,TikTok,Yes,5.3,6,In Relationship,3,7,2.7,0.27142857142857146,31.799999999999997,17.1,0.7910447761194029,4.746268656716417,0.42857142857142855
20,Male,Graduate,Alexandria,6.1,WhatsApp,Yes,5.3,6,In Relationship,3,7,2.7,0.305,31.799999999999997,18.299999999999997,0.7464788732394366,4.47887323943662,0.42857142857142855
21,Female,Graduate,Sohag,6.7,WhatsApp,Yes,6.2,6,In Relationship,3,7,1.7999999999999998,0.3190476190476191,37.2,20.1,0.8051948051948052,4.8311688311688314,0.42857142857142855
20,Male,Graduate,Sharqia,3.2,Facebook,No,8.0,7,Single,2,5,0.0,0.16,56.0,6.4,1.9047619047619047,13.333333333333332,0.25
22,Female,Graduate,Suez,4.4,Instagram,Yes,7.4,7,Single,3,7,0.5999999999999996,0.2,51.800000000000004,13.200000000000001,1.3703703703703702,9.592592592592593,0.375
22,Female,Graduate,Sohag,3.6,Facebook,Yes,7.7,6,Complicated,3,7,0.2999999999999998,0.16363636363636364,46.2,10.8,1.673913043478261,10.043478260869566,0.42857142857142855
23,Male,Undergraduate,Fayoum,4.2,WhatsApp,Yes,8.5,6,Single,3,6,0.0,0.1826086956521739,51.0,12.600000000000001,1.6346153846153846,9.807692307692307,0.42857142857142855
22,Male,Graduate,Qalyubia,6.7,Facebook,Yes,5.0,5,In Relationship,4,9,3.0,0.30454545454545456,25.0,26.8,0.6493506493506493,3.2467532467532467,0.6666666666666666
22,Female,Undergraduate,Dakahlia,4.6,WhatsApp,Yes,6.7,7,In Relationship,2,6,1.2999999999999998,0.20909090909090908,46.9,9.2,1.1964285714285716,8.375,0.25
22,Male,Graduate,Dakahlia,6.9,Instagram,Yes,5.7,5,Single,4,9,2.3,0.31363636363636366,28.5,27.6,0.7215189873417721,3.6075949367088604,0.6666666666666666
19,Female,Graduate,Port Said,3.5,TikTok,Yes,7.9,7,In Relationship,2,7,0.09999999999999964,0.18421052631578946,55.300000000000004,7.0,1.7555555555555555,12.28888888888889,0.25
24,Female,Graduate,Aswan,2.2,TikTok,No,8.8,8,Single,0,3,0.0,0.09166666666666667,70.4,0.0,2.75,22.0,0.0
21,Male,Graduate,Sharqia,3.9,Instagram,Yes,7.4,6,Single,3,8,0.5999999999999996,0.18571428571428572,44.400000000000006,11.7,1.510204081632653,9.061224489795919,0.42857142857142855
21,Male,High School,Qena,4.1,Instagram,Yes,8.3,7,Single,2,6,0.0,0.1952380952380952,58.10000000000001,8.2,1.627450980392157,11.3921568627451,0.25
19,Female,Undergraduate,Ismailia,4.6,Instagram,Yes,7.0,7,Single,3,7,1.0,0.2421052631578947,49.0,13.799999999999999,1.25,8.75,0.375
22,Male,Undergraduate,Beheira,5.3,LinkedIn,Yes,7.3,7,In Relationship,3,7,0.7000000000000002,0.2409090909090909,51.1,15.899999999999999,1.1587301587301588,8.11111111111111,0.375
21,Female,Undergraduate,Fayoum,3.9,Instagram,Yes,7.0,7,In Relationship,2,6,1.0,0.18571428571428572,49.0,7.8,1.4285714285714284,10.0,0.25
21,Male,Graduate,Luxor,5.5,WhatsApp,Yes,5.7,5,Single,3,8,2.3,0.2619047619047619,28.5,16.5,0.8769230769230769,4.384615384615385,0.5
19,Male,Undergraduate,Cairo,4.3,Instagram,Yes,5.9,7,Single,2,6,2.0999999999999996,0.2263157894736842,41.300000000000004,8.6,1.1132075471698115,7.79245283018868,0.25
20,Female,Graduate,Giza,4.0,LinkedIn,Yes,7.8,7,Single,2,7,0.20000000000000018,0.2,54.6,8.0,1.56,10.92,0.25
21,Female,Undergraduate,Luxor,3.6,Instagram,No,7.6,8,In Relationship,2,5,0.40000000000000036,0.17142857142857143,60.8,7.2,1.6521739130434783,13.217391304347826,0.2222222222222222
20,Female,Graduate,Sohag,3.5,TikTok,No,6.8,8,In Relationship,2,4,1.2000000000000002,0.175,54.4,7.0,1.511111111111111,12.088888888888889,0.2222222222222222
21,Male,Undergraduate,Qalyubia,7.0,Instagram,Yes,5.0,5,In Relationship,4,9,3.0,0.3333333333333333,25.0,28.0,0.625,3.125,0.6666666666666666
21,Female,Undergraduate,Sohag,6.0,Instagram,Yes,6.6,7,Single,3,6,1.4000000000000004,0.2857142857142857,46.199999999999996,18.0,0.9428571428571428,6.6,0.375
19,Female,Undergraduate,Red Sea,5.1,TikTok,No,6.6,7,Single,2,5,1.4000000000000004,0.26842105263157895,46.199999999999996,10.2,1.0819672131147542,7.573770491803279,0.25
19,Female,Graduate,Luxor,7.4,Instagram,Yes,6.2,4,Single,5,9,1.7999999999999998,0.38947368421052636,24.8,37.0,0.7380952380952381,2.9523809523809526,1.0
19,Female,Graduate,Port Said,3.2,TikTok,No,7.9,8,Single,2,5,0.09999999999999964,0.16842105263157894,63.2,6.4,1.880952380952381,15.047619047619047,0.2222222222222222
19,Male,Undergraduate,Fayoum,3.3,Facebook,No,8.9,8,In Relationship,2,4,0.0,0.17368421052631577,71.2,6.6,2.0697674418604652,16.558139534883722,0.2222222222222222
19,Female,Undergraduate,Cairo,4.3,TikTok,No,8.0,7,In Relationship,2,5,0.0,0.2263157894736842,56.0,8.6,1.509433962264151,10.566037735849058,0.25
21,Male,Undergraduate,Alexandria,4.5,TikTok,No,6.9,8,In Relationship,2,4,1.0999999999999996,0.21428571428571427,55.2,9.0,1.2545454545454546,10.036363636363637,0.2222222222222222
22,Male,Graduate,Cairo,4.5,Instagram,Yes,7.9,5,Single,3,7,0.09999999999999964,0.20454545454545456,39.5,13.5,1.4363636363636365,7.181818181818182,0.5
19,Male,Graduate,Ismailia,5.5,Instagram,Yes,5.2,5,Single,4,7,2.8,0.2894736842105263,26.0,22.0,0.8,4.0,0.6666666666666666
20,Female,Undergraduate,Qalyubia,4.5,Instagram,Yes,7.7,7,In Relationship,2,7,0.2999999999999998,0.225,53.9,9.0,1.4000000000000001,9.799999999999999,0.25
19,Female,Graduate,Aswan,5.7,TikTok,Yes,6.9,4,In Relationship,4,8,1.0999999999999996,0.3,27.6,22.8,1.0298507462686568,4.119402985074627,0.8
22,Male,Undergraduate,Assiut,5.8,Facebook,Yes,5.8,5,Single,2,7,2.2,0.2636363636363636,29.0,11.6,0.8529411764705882,4.264705882352941,0.3333333333333333
20,Female,Undergraduate,Dakahlia,4.7,TikTok,No,6.4,8,Single,2,5,1.5999999999999996,0.23500000000000001,51.2,9.4,1.1228070175438596,8.982456140350877,0.2222222222222222
20,Female,Graduate,Monufia,5.6,Instagram,Yes,6.4,5,Single,4,9,1.5999999999999996,0.27999999999999997,32.0,22.4,0.9696969696969698,4.848484848484849,0.6666666666666666
21,Female,Undergraduate,Giza,6.2,TikTok,Yes,6.1,5,In Relationship,5,9,1.9000000000000004,0.29523809523809524,30.5,31.0,0.8472222222222221,4.236111111111111,0.8333333333333334
19,Female,Graduate,Red Sea,8.5,TikTok,Yes,3.8,4,Single,5,9,4.2,0.4473684210526316,15.2,42.5,0.39999999999999997,1.5999999999999999,1.0
19,Male,Graduate,Giza,4.0,Instagram,No,6.7,7,Single,2,4,1.2999999999999998,0.21052631578947367,46.9,8.0,1.34,9.379999999999999,0.25
20,Male,Undergraduate,Minya,4.3,Facebook,No,8.2,6,In Relationship,2,5,0.0,0.215,49.199999999999996,8.6,1.5471698113207546,9.283018867924527,0.2857142857142857
24,Female,Undergraduate,Assiut,6.8,LinkedIn,Yes,6.1,5,Single,3,7,1.9000000000000004,0.2833333333333333,30.5,20.4,0.782051282051282,3.91025641025641,0.5
22,Male,Graduate,Gharbia,3.9,TikTok,No,8.3,7,Single,2,4,0.0,0.17727272727272728,58.10000000000001,7.8,1.6938775510204083,11.857142857142858,0.25
22,Male,Undergraduate,Minya,5.5,TikTok,Yes,5.1,6,Single,3,8,2.9000000000000004,0.25,30.599999999999998,16.5,0.7846153846153846,4.707692307692307,0.42857142857142855
19,Female,Undergraduate,Alexandria,5.6,Instagram,Yes,5.8,6,In Relationship,3,6,2.2,0.29473684210526313,34.8,16.799999999999997,0.8787878787878788,5.2727272727272725,0.42857142857142855
21,Female,Undergraduate,Beheira,4.4,WhatsApp,No,7.4,7,Single,2,5,0.5999999999999996,0.20952380952380953,51.800000000000004,8.8,1.3703703703703702,9.592592592592593,0.25
21,Female,Graduate,Qena,5.6,TikTok,Yes,7.1,6,Single,3,8,0.9000000000000004,0.26666666666666666,42.599999999999994,16.799999999999997,1.0757575757575757,6.454545454545454,0.42857142857142855
22,Male,Undergraduate,Fayoum,4.2,TikTok,No,6.7,7,In Relationship,2,5,1.2999999999999998,0.19090909090909092,46.9,8.4,1.2884615384615385,9.019230769230768,0.25
23,Male,Undergraduate,Aswan,3.9,Facebook,No,7.1,7,Single,2,5,0.9000000000000004,0.16956521739130434,49.699999999999996,7.8,1.4489795918367345,10.14285714285714,0.25
24,Male,Undergraduate,Fayoum,6.9,Instagram,Yes,5.8,6,In Relationship,3,8,2.2,0.28750000000000003,34.8,20.700000000000003,0.7341772151898733,4.40506329113924,0.42857142857142855
22,Male,Graduate,Gharbia,4.3,Facebook,No,7.3,8,Single,1,4,0.7000000000000002,0.19545454545454544,58.4,4.3,1.3773584905660377,11.018867924528301,0.1111111111111111
21,Male,Undergraduate,Aswan,5.7,TikTok,Yes,6.0,7,Single,2,7,2.0,0.27142857142857146,42.0,11.4,0.8955223880597015,6.26865671641791,0.25
21,Female,Graduate,Giza,6.8,Instagram,Yes,5.1,5,In Relationship,3,7,2.9000000000000004,0.3238095238095238,25.5,20.4,0.6538461538461539,3.269230769230769,0.5
22,Female,Undergraduate,Qena,4.7,Facebook,Yes,7.3,6,Single,4,7,0.7000000000000002,0.21363636363636365,43.8,18.8,1.280701754385965,7.6842105263157885,0.5714285714285714
19,Male,Graduate,Gharbia,6.5,Instagram,Yes,5.4,7,In Relationship,2,7,2.5999999999999996,0.34210526315789475,37.800000000000004,13.0,0.7200000000000001,5.040000000000001,0.25
21,Male,Graduate,Fayoum,4.5,TikTok,Yes,7.2,6,Single,3,7,0.7999999999999998,0.21428571428571427,43.2,13.5,1.309090909090909,7.854545454545455,0.42857142857142855
21,Male,Undergraduate,Luxor,4.9,Facebook,Yes,7.2,6,Single,3,7,0.7999999999999998,0.23333333333333334,43.2,14.700000000000001,1.2203389830508473,7.322033898305085,0.42857142857142855
20,Female,Graduate,Giza,4.7,Snapchat,No,6.6,6,In Relationship,4,6,1.4000000000000004,0.23500000000000001,39.599999999999994,18.8,1.157894736842105,6.94736842105263,0.5714285714285714
22,Female,Undergraduate,Monufia,6.4,LINE,Yes,5.2,5,Single,4,8,2.8,0.29090909090909095,26.0,25.6,0.7027027027027027,3.513513513513513,0.6666666666666666
19,Female,Graduate,Dakahlia,5.8,YouTube,Yes,6.2,5,Single,4,8,1.7999999999999998,0.30526315789473685,31.0,23.2,0.911764705882353,4.5588235294117645,0.6666666666666666
22,Female,Undergraduate,Red Sea,6.8,Instagram,Yes,5.3,5,In Relationship,4,9,2.7,0.3090909090909091,26.5,27.2,0.6794871794871795,3.3974358974358974,0.6666666666666666
21,Female,High School,Monufia,5.6,Instagram,Yes,6.9,6,Single,3,7,1.0999999999999996,0.26666666666666666,41.400000000000006,16.799999999999997,1.0454545454545456,6.272727272727274,0.42857142857142855
20,Male,Undergraduate,Assiut,4.4,Snapchat,No,8.2,8,Single,2,4,0.0,0.22000000000000003,65.6,8.8,1.5185185185185184,12.148148148148147,0.2222222222222222
20,Female,Graduate,Assiut,4.8,Instagram,Yes,5.9,7,In Relationship,3,7,2.0999999999999996,0.24,41.300000000000004,14.399999999999999,1.017241379310345,7.120689655172415,0.375
19,Female,Graduate,Giza,5.4,WhatsApp,Yes,7.3,6,Single,3,7,0.7000000000000002,0.28421052631578947,43.8,16.200000000000003,1.140625,6.843749999999999,0.42857142857142855
19,Female,Undergraduate,Cairo,5.6,TikTok,Yes,7.0,6,Single,3,7,1.0,0.29473684210526313,42.0,16.799999999999997,1.0606060606060606,6.363636363636364,0.42857142857142855
24,Male,Undergraduate,Sohag,2.5,Instagram,No,8.7,8,In Relationship,1,3,0.0,0.10416666666666667,69.6,2.5,2.4857142857142853,19.885714285714283,0.1111111111111111
22,Female,Graduate,Monufia,6.7,Facebook,Yes,6.3,4,Single,4,8,1.7000000000000002,0.30454545454545456,25.2,26.8,0.8181818181818181,3.2727272727272725,0.8
21,Male,Graduate,Fayoum,5.7,TikTok,Yes,5.9,5,Single,4,8,2.0999999999999996,0.27142857142857146,29.5,22.8,0.8805970149253731,4.402985074626866,0.6666666666666666
21,Female,Undergraduate,Monufia,2.9,WhatsApp,No,7.7,8,In Relationship,2,3,0.2999999999999998,0.1380952380952381,61.6,5.8,1.9743589743589745,15.794871794871796,0.2222222222222222
20,Female,Graduate,Red Sea,5.7,LINE,Yes,5.7,5,Single,4,8,2.3,0.28500000000000003,28.5,22.8,0.8507462686567164,4.253731343283582,0.6666666666666666
19,Male,Undergraduate,Monufia,3.7,KakaoTalk,No,7.6,7,In Relationship,2,5,0.40000000000000036,0.19473684210526318,53.199999999999996,7.4,1.6170212765957446,11.319148936170212,0.25
20,Female,High School,Assiut,3.8,Facebook,No,8.3,8,Single,2,5,0.0,0.19,66.4,7.6,1.729166666666667,13.833333333333336,0.2222222222222222
20,Male,Graduate,Sohag,5.6,Facebook,Yes,5.9,5,In Relationship,4,9,2.0999999999999996,0.27999999999999997,29.5,22.4,0.893939393939394,4.46969696969697,0.6666666666666666
23,Male,Undergraduate,Sharqia,6.8,Facebook,Yes,6.0,4,Single,4,9,2.0,0.2956521739130435,24.0,27.2,0.7692307692307693,3.076923076923077,0.8
20,Female,Undergraduate,Port Said,6.7,Instagram,Yes,5.9,6,Single,3,7,2.0999999999999996,0.335,35.400000000000006,20.1,0.7662337662337663,4.597402597402598,0.42857142857142855
19,Male,Graduate,Beheira,4.9,Facebook,Yes,6.2,6,Single,4,7,1.7999999999999998,0.2578947368421053,37.2,19.6,1.0508474576271185,6.305084745762712,0.5714285714285714
22,Female,Graduate,Sharqia,4.8,TikTok,Yes,7.7,5,Single,4,8,0.2999999999999998,0.21818181818181817,38.5,19.2,1.3275862068965518,6.637931034482759,0.6666666666666666
20,Female,Undergraduate,Qalyubia,5.9,Instagram,Yes,7.0,5,In Relationship,3,6,1.0,0.29500000000000004,35.0,17.700000000000003,1.0144927536231882,5.0724637681159415,0.5
20,Female,Graduate,Aswan,7.4,Facebook,Yes,5.8,4,Single,5,9,2.2,0.37,23.2,37.0,0.6904761904761905,2.761904761904762,1.0
20,Male,Graduate,Giza,4.8,WhatsApp,Yes,6.1,7,In Relationship,2,7,1.9000000000000004,0.24,42.699999999999996,9.6,1.0517241379310345,7.362068965517241,0.25
20,Male,Undergraduate,Qena,3.7,Instagram,No,7.2,7,Single,1,5,0.7999999999999998,0.185,50.4,3.7,1.5319148936170213,10.723404255319148,0.125
21,Female,Undergraduate,Red Sea,3.7,LINE,No,8.0,7,Single,3,4,0.0,0.1761904761904762,56.0,11.100000000000001,1.702127659574468,11.914893617021276,0.375
20,Female,Graduate,Alexandria,7.2,Instagram,Yes,4.4,4,Single,4,9,3.5999999999999996,0.36,17.6,28.8,0.5365853658536587,2.1463414634146347,0.8
19,Female,Graduate,Fayoum,6.2,Facebook,Yes,5.8,5,In Relationship,4,8,2.2,0.3263157894736842,29.0,24.8,0.8055555555555555,4.027777777777778,0.6666666666666666
22,Male,Undergraduate,Dakahlia,4.0,WhatsApp,No,7.0,6,In Relationship,2,6,1.0,0.18181818181818182,42.0,8.0,1.4,8.4,0.2857142857142857
19,Female,Undergraduate,Aswan,3.9,WhatsApp,No,6.7,7,Single,2,5,1.2999999999999998,0.20526315789473684,46.9,7.8,1.3673469387755102,9.571428571428571,0.25
23,Female,Undergraduate,Gharbia,4.6,TikTok,No,8.2,8,In Relationship,2,5,0.0,0.19999999999999998,65.6,9.2,1.4642857142857142,11.714285714285714,0.2222222222222222
19,Male,Graduate,Ismailia,5.6,Instagram,Yes,6.0,5,Complicated,4,8,2.0,0.29473684210526313,30.0,22.4,0.9090909090909092,4.545454545454546,0.6666666666666666
19,Male,Undergraduate,Alexandria,5.7,Facebook,Yes,6.3,5,In Relationship,4,8,1.7000000000000002,0.3,31.5,22.8,0.9402985074626865,4.701492537313433,0.6666666666666666
22,Male,Undergraduate,Minya,6.5,LINE,Yes,6.1,6,Single,4,7,1.9000000000000004,0.29545454545454547,36.599999999999994,26.0,0.8133333333333332,4.879999999999999,0.5714285714285714
20,Female,Undergraduate,Red Sea,3.9,TikTok,No,6.7,6,Single,2,6,1.2999999999999998,0.195,40.2,7.8,1.3673469387755102,8.204081632653061,0.2857142857142857
21,Male,Graduate,Gharbia,5.3,Instagram,Yes,6.5,6,Single,3,7,1.5,0.2523809523809524,39.0,15.899999999999999,1.0317460317460319,6.190476190476191,0.42857142857142855
19,Female,Undergraduate,Port Said,3.4,WhatsApp,No,7.8,7,Single,2,4,0.20000000000000018,0.17894736842105263,54.6,6.8,1.7727272727272725,12.409090909090908,0.25
23,Female,Graduate,Assiut,2.7,TikTok,No,9.2,7,Single,1,4,0.0,0.11739130434782609,64.39999999999999,2.7,2.486486486486486,17.405405405405403,0.125
24,Male,Undergraduate,Red Sea,4.3,Facebook,No,7.8,7,Complicated,2,5,0.20000000000000018,0.17916666666666667,54.6,8.6,1.4716981132075473,10.30188679245283,0.25
19,Male,Graduate,Minya,4.3,Facebook,No,7.2,7,Single,2,5,0.7999999999999998,0.2263157894736842,50.4,8.6,1.358490566037736,9.50943396226415,0.25
22,Female,Graduate,Qena,5.5,Facebook,Yes,6.8,7,Single,3,7,1.2000000000000002,0.25,47.6,16.5,1.0461538461538462,7.323076923076924,0.375
19,Female,Undergraduate,Ismailia,6.2,TikTok,Yes,5.0,5,In Relationship,4,8,3.0,0.3263157894736842,25.0,24.8,0.6944444444444444,3.4722222222222223,0.6666666666666666
23,Male,Graduate,Giza,5.2,Instagram,No,7.3,6,Single,3,5,0.7000000000000002,0.22608695652173913,43.8,15.600000000000001,1.1774193548387095,7.064516129032257,0.42857142857142855
19,Male,Undergraduate,Gharbia,4.5,TikTok,Yes,7.7,6,In Relationship,2,7,0.2999999999999998,0.23684210526315788,46.2,9.0,1.4000000000000001,8.4,0.2857142857142857
22,Female,Graduate,Qena,4.9,Instagram,No,6.8,6,Single,3,5,1.2000000000000002,0.22272727272727275,40.8,14.700000000000001,1.1525423728813557,6.915254237288135,0.42857142857142855
19,Male,Graduate,Aswan,4.3,Instagram,Yes,6.8,6,In Relationship,2,7,1.2000000000000002,0.2263157894736842,40.8,8.6,1.2830188679245282,7.69811320754717,0.2857142857142857
22,Male,Graduate,Cairo,4.5,WhatsApp,Yes,6.5,7,In Relationship,3,7,1.5,0.20454545454545456,45.5,13.5,1.1818181818181819,8.272727272727273,0.375
20,Female,Graduate,Fayoum,4.6,Facebook,No,8.2,7,Single,2,5,0.0,0.22999999999999998,57.39999999999999,9.2,1.4642857142857142,10.25,0.25
21,Female,Graduate,Beheira,6.8,Facebook,Yes,4.7,5,In Relationship,4,8,3.3,0.3238095238095238,23.5,27.2,0.6025641025641026,3.0128205128205128,0.6666666666666666
20,Female,Undergraduate,Beheira,4.5,WhatsApp,Yes,7.2,5,In Relationship,3,7,0.7999999999999998,0.225,36.0,13.5,1.309090909090909,6.545454545454546,0.5
22,Female,Graduate,Red Sea,4.8,Instagram,Yes,5.3,6,Single,3,7,2.7,0.21818181818181817,31.799999999999997,14.399999999999999,0.9137931034482759,5.482758620689655,0.42857142857142855
20,Male,Undergraduate,Qalyubia,3.8,Instagram,No,8.8,6,Single,3,4,0.0,0.19,52.800000000000004,11.399999999999999,1.8333333333333335,11.000000000000002,0.42857142857142855
21,Female,Undergraduate,Luxor,5.0,TikTok,Yes,6.7,6,In Relationship,2,7,1.2999999999999998,0.23809523809523808,40.2,10.0,1.1166666666666667,6.7,0.2857142857142857
21,Male,Graduate,Luxor,6.1,YouTube,Yes,6.0,5,Single,4,8,2.0,0.29047619047619044,30.0,24.4,0.8450704225352114,4.225352112676057,0.6666666666666666
21,Male,Graduate,Ismailia,7.2,Facebook,Yes,4.8,5,Single,4,9,3.2,0.34285714285714286,24.0,28.8,0.5853658536585367,2.9268292682926833,0.6666666666666666
24,Female,Graduate,Monufia,3.0,TikTok,No,8.8,6,Single,3,5,0.0,0.125,52.800000000000004,9.0,2.2,13.200000000000001,0.42857142857142855
20,Female,Undergraduate,Cairo,4.6,TikTok,Yes,7.3,6,In Relationship,4,7,0.7000000000000002,0.22999999999999998,43.8,18.4,1.3035714285714286,7.821428571428571,0.5714285714285714
20,Male,Undergraduate,Sharqia,4.5,Instagram,No,7.7,7,In Relationship,2,5,0.2999999999999998,0.225,53.9,9.0,1.4000000000000001,9.799999999999999,0.25
21,Male,High School,Dakahlia,5.8,WhatsApp,Yes,6.1,5,Single,4,8,1.9000000000000004,0.2761904761904762,30.5,23.2,0.8970588235294117,4.485294117647059,0.6666666666666666
20,Female,Graduate,Qalyubia,3.8,LinkedIn,Yes,7.1,6,Single,2,6,0.9000000000000004,0.19,42.599999999999994,7.6,1.4791666666666667,8.875,0.2857142857142857
20,Male,Undergraduate,Giza,2.8,Instagram,No,8.4,8,Single,1,3,0.0,0.13999999999999999,67.2,2.8,2.210526315789474,17.68421052631579,0.1111111111111111
18,Female,Undergraduate,Minya,4.9,Facebook,Yes,6.0,5,Single,3,7,2.0,0.27222222222222225,30.0,14.700000000000001,1.0169491525423728,5.084745762711864,0.5
22,Male,Undergraduate,Gharbia,4.6,WhatsApp,Yes,6.6,6,In Relationship,2,6,1.4000000000000004,0.20909090909090908,39.599999999999994,9.2,1.1785714285714286,7.071428571428571,0.2857142857142857
19,Male,Graduate,Cairo,4.8,TikTok,Yes,7.5,6,In Relationship,4,6,0.5,0.25263157894736843,45.0,19.2,1.293103448275862,7.758620689655173,0.5714285714285714
21,Female,Undergraduate,Gharbia,6.8,Instagram,Yes,4.8,4,Single,4,9,3.2,0.3238095238095238,19.2,27.2,0.6153846153846154,2.4615384615384617,0.8
